timestamp,bpm,quality,source,restorative
2024-07-13T20:44:48.000Z,53,,rest,TRUE
2024-07-13T20:49:48.000Z,53,,rest,TRUE
2024-07-13T20:54:48.000Z,53,,rest,TRUE
2024-07-13T20:59:48.000Z,55,,rest,TRUE
2024-07-13T21:04:48.000Z,56,,rest,TRUE
2024-07-13T21:09:48.000Z,57,,rest,TRUE
2024-07-13T21:14:48.000Z,55,,rest,TRUE
2024-07-13T21:19:48.000Z,54,,rest,TRUE
2024-07-13T21:24:48.000Z,53,,rest,TRUE
2024-07-13T21:29:48.000Z,53,,rest,TRUE
2024-07-13T21:34:48.000Z,52,,rest,TRUE
2024-07-13T21:39:48.000Z,52,,rest,TRUE
2024-07-13T21:44:48.000Z,51,,rest,TRUE
2024-07-13T21:49:48.000Z,55,,rest,TRUE
2024-07-13T21:53:33.000Z,62,,rest,TRUE
2024-07-14T02:17:30.000Z,67,,rest,TRUE
2024-07-14T02:22:30.000Z,68,,rest,TRUE
2024-07-14T02:32:30.000Z,70,,rest,TRUE
2024-07-14T04:29:45.000Z,68,,rest,TRUE
2024-07-14T04:34:45.000Z,70,,rest,TRUE
2024-07-14T04:39:45.000Z,68,,rest,TRUE
2024-07-14T04:44:45.000Z,68,,rest,TRUE
2024-07-14T04:49:45.000Z,69,,rest,TRUE
2024-07-14T04:54:45.000Z,76,,rest,TRUE
2024-07-14T04:58:30.000Z,74,,rest,TRUE
2024-07-14T05:08:30.000Z,76,,rest,TRUE
2024-07-14T05:13:30.000Z,75,,rest,TRUE
2024-07-14T05:18:30.000Z,69,,rest,TRUE
2024-07-14T05:23:30.000Z,73,,rest,TRUE
2024-07-14T08:10:30.000Z,63,,rest,TRUE
2024-07-14T08:54:45.000Z,66,,rest,TRUE
2024-07-14T08:59:45.000Z,63,,rest,TRUE
2024-07-14T09:04:45.000Z,64,,rest,TRUE
2024-07-14T09:09:45.000Z,64,,rest,TRUE
2024-07-14T09:14:45.000Z,66,,rest,TRUE
2024-07-14T09:19:45.000Z,65,,rest,TRUE
2024-07-14T09:24:45.000Z,59,,rest,TRUE
2024-07-14T09:29:45.000Z,60,,rest,TRUE
2024-07-14T09:34:45.000Z,61,,rest,TRUE
2024-07-14T09:39:45.000Z,60,,rest,TRUE
2024-07-14T09:44:45.000Z,61,,rest,TRUE
2024-07-14T09:49:45.000Z,61,,rest,TRUE
2024-07-14T09:54:45.000Z,61,,rest,TRUE
2024-07-14T09:59:45.000Z,61,,rest,TRUE
2024-07-14T10:04:45.000Z,60,,rest,TRUE
2024-07-14T10:09:45.000Z,60,,rest,TRUE
2024-07-14T10:14:45.000Z,60,,rest,TRUE
2024-07-14T10:19:45.000Z,65,,rest,TRUE
2024-07-14T10:24:45.000Z,64,,rest,TRUE
2024-07-14T10:29:45.000Z,62,,rest,TRUE
2024-07-14T10:34:45.000Z,64,,rest,TRUE
2024-07-14T10:39:45.000Z,59,,rest,TRUE
2024-07-14T10:44:45.000Z,59,,rest,TRUE
2024-07-14T10:49:45.000Z,57,,rest,TRUE
2024-07-14T10:54:45.000Z,58,,rest,TRUE
2024-07-14T10:59:45.000Z,56,,rest,TRUE
2024-07-14T11:04:45.000Z,56,,rest,TRUE
2024-07-14T11:09:45.000Z,56,,rest,TRUE
2024-07-14T11:14:45.000Z,56,,rest,TRUE
2024-07-14T11:19:45.000Z,56,,rest,TRUE
2024-07-14T11:24:45.000Z,56,,rest,TRUE
2024-07-14T11:29:45.000Z,55,,rest,TRUE
2024-07-14T11:34:45.000Z,56,,rest,TRUE
2024-07-14T11:39:45.000Z,58,,rest,TRUE
2024-07-14T11:44:45.000Z,58,,rest,TRUE
2024-07-14T11:49:45.000Z,57,,rest,TRUE
2024-07-14T11:54:45.000Z,55,,rest,TRUE
2024-07-14T11:59:45.000Z,54,,rest,TRUE
2024-07-14T12:04:45.000Z,55,,rest,TRUE
2024-07-14T12:09:45.000Z,52,,rest,TRUE
2024-07-14T12:14:45.000Z,54,,rest,TRUE
2024-07-14T12:19:45.000Z,53,,rest,TRUE
2024-07-14T12:24:45.000Z,53,,rest,TRUE
2024-07-14T12:29:45.000Z,54,,rest,TRUE
2024-07-14T12:34:45.000Z,54,,rest,TRUE
2024-07-14T12:39:45.000Z,54,,rest,TRUE
2024-07-14T12:44:45.000Z,55,,rest,TRUE
2024-07-14T12:49:45.000Z,54,,rest,TRUE
2024-07-14T12:51:30.000Z,54,,rest,TRUE
2024-07-14T12:56:30.000Z,53,,rest,TRUE
2024-07-14T13:01:30.000Z,51,,rest,TRUE
2024-07-14T13:06:30.000Z,54,,rest,TRUE
2024-07-14T13:11:30.000Z,60,,rest,TRUE
2024-07-14T13:24:45.000Z,54,,rest,TRUE
2024-07-14T13:29:45.000Z,53,,rest,TRUE
2024-07-14T13:34:45.000Z,54,,rest,TRUE
2024-07-14T13:44:45.000Z,53,,rest,TRUE
2024-07-14T13:49:45.000Z,53,,rest,TRUE
2024-07-14T13:54:45.000Z,54,,rest,TRUE
2024-07-14T13:59:45.000Z,52,,rest,TRUE
2024-07-14T14:04:45.000Z,52,,rest,TRUE
2024-07-14T14:09:45.000Z,55,,rest,TRUE
2024-07-14T14:14:45.000Z,53,,rest,TRUE
2024-07-14T14:19:45.000Z,56,,rest,TRUE
2024-07-14T14:24:45.000Z,56,,rest,TRUE
2024-07-14T14:29:45.000Z,53,,rest,TRUE
2024-07-14T14:34:45.000Z,53,,rest,TRUE
2024-07-14T14:39:45.000Z,58,,rest,TRUE
2024-07-14T14:44:45.000Z,60,,rest,TRUE
2024-07-14T14:49:45.000Z,56,,rest,TRUE
2024-07-14T14:54:45.000Z,55,,rest,TRUE
2024-07-14T14:59:45.000Z,52,,rest,TRUE
2024-07-14T15:04:45.000Z,54,,rest,TRUE
2024-07-14T15:09:45.000Z,62,,rest,TRUE
2024-07-14T15:19:45.000Z,52,,rest,TRUE
2024-07-14T15:24:45.000Z,54,,rest,TRUE
2024-07-14T15:29:45.000Z,55,,rest,TRUE
2024-07-14T15:39:45.000Z,52,,rest,TRUE
2024-07-14T15:49:45.000Z,52,,rest,TRUE
2024-07-14T15:54:45.000Z,52,,rest,TRUE
2024-07-14T16:09:45.000Z,52,,rest,TRUE
2024-07-14T16:19:45.000Z,51,,rest,TRUE
2024-07-14T16:29:45.000Z,53,,rest,TRUE
2024-07-14T16:44:45.000Z,53,,rest,TRUE
2024-07-14T16:49:45.000Z,52,,rest,TRUE
2024-07-14T16:54:45.000Z,51,,rest,TRUE
2024-07-14T17:09:45.000Z,53,,rest,TRUE
2024-07-14T17:14:45.000Z,53,,rest,TRUE
2024-07-14T17:19:45.000Z,52,,rest,TRUE
2024-07-14T17:24:45.000Z,52,,rest,TRUE
2024-07-14T17:34:45.000Z,53,,rest,TRUE
2024-07-14T17:39:45.000Z,53,,rest,TRUE
2024-07-14T17:44:45.000Z,53,,rest,TRUE
2024-07-14T17:49:45.000Z,53,,rest,TRUE
2024-07-14T17:51:30.000Z,51,,rest,TRUE
2024-07-14T17:56:30.000Z,51,,rest,TRUE
2024-07-14T18:01:30.000Z,52,,rest,TRUE
2024-07-14T18:29:45.000Z,66,,rest,TRUE
2024-07-14T18:34:45.000Z,64,,rest,TRUE
2024-07-14T18:39:45.000Z,64,,rest,TRUE
2024-07-14T18:44:45.000Z,67,,rest,TRUE
2024-07-14T18:49:45.000Z,64,,rest,TRUE
2024-07-14T18:53:30.000Z,60,,rest,TRUE
2024-07-14T19:04:30.000Z,56,,rest,TRUE
2024-07-14T19:09:30.000Z,62,,rest,TRUE
2024-07-14T19:14:30.000Z,55,,rest,TRUE
2024-07-14T21:19:45.000Z,74,,rest,TRUE
2024-07-14T21:24:45.000Z,74,,rest,TRUE
2024-07-14T21:54:45.000Z,73,,rest,TRUE
2024-07-14T21:59:45.000Z,70,,rest,TRUE
2024-07-14T22:04:45.000Z,77,,rest,TRUE
2024-07-14T22:09:45.000Z,74,,rest,TRUE
2024-07-15T11:53:30.000Z,73,,rest,TRUE
2024-07-15T11:58:30.000Z,72,,rest,TRUE
2024-07-15T12:03:30.000Z,73,,rest,TRUE
2024-07-15T12:08:30.000Z,74,,rest,TRUE
2024-07-15T12:13:30.000Z,74,,rest,TRUE
2024-07-15T12:19:45.000Z,69,,rest,TRUE
2024-07-15T12:24:45.000Z,69,,rest,TRUE
2024-07-15T12:29:45.000Z,70,,rest,TRUE
2024-07-15T12:34:45.000Z,71,,rest,TRUE
2024-07-15T12:39:45.000Z,70,,rest,TRUE
2024-07-15T12:44:45.000Z,70,,rest,TRUE
2024-07-15T12:49:45.000Z,70,,rest,TRUE
2024-07-15T12:54:45.000Z,71,,rest,TRUE
2024-07-15T12:59:45.000Z,70,,rest,TRUE
2024-07-15T13:04:45.000Z,71,,rest,TRUE
2024-07-15T13:09:45.000Z,70,,rest,TRUE
2024-07-15T13:14:45.000Z,71,,rest,TRUE
2024-07-15T13:19:45.000Z,72,,rest,TRUE
2024-07-15T13:24:45.000Z,73,,rest,TRUE
2024-07-15T13:29:45.000Z,72,,rest,TRUE
2024-07-15T13:34:45.000Z,71,,rest,TRUE
2024-07-15T13:39:45.000Z,72,,rest,TRUE
2024-07-15T13:44:45.000Z,76,,rest,TRUE
2024-07-15T13:49:45.000Z,67,,rest,TRUE
2024-07-15T13:54:45.000Z,66,,rest,TRUE
2024-07-15T13:59:45.000Z,66,,rest,TRUE
2024-07-15T14:04:45.000Z,67,,rest,TRUE
2024-07-15T14:09:45.000Z,69,,rest,TRUE
2024-07-15T14:14:45.000Z,72,,rest,TRUE
2024-07-15T14:19:45.000Z,69,,rest,TRUE
2024-07-15T14:24:45.000Z,71,,rest,TRUE
2024-07-15T14:29:45.000Z,65,,rest,TRUE
2024-07-15T14:34:45.000Z,69,,rest,TRUE
2024-07-15T14:39:45.000Z,59,,rest,TRUE
2024-07-15T14:44:45.000Z,61,,rest,TRUE
2024-07-15T14:49:45.000Z,60,,rest,TRUE
2024-07-15T14:54:45.000Z,62,,rest,TRUE
2024-07-15T14:59:45.000Z,62,,rest,TRUE
